user_id,song_id,rating
lfm_u_1722,lfm_a_1432,1.803
lfm_u_1722,lfm_a_1505,1.561
lfm_u_1722,lfm_a_3674,1.867
lfm_u_1722,lfm_a_4707,1.81
lfm_u_1722,lfm_a_5000,1.71
lfm_u_1722,lfm_a_5615,1.967
lfm_u_1722,lfm_a_5617,1.744
lfm_u_1722,lfm_a_5985,1.84
lfm_u_1722,lfm_a_7187,1.679
lfm_u_1722,lfm_a_8020,1.85
lfm_u_1722,lfm_a_10076,1.953
lfm_u_1722,lfm_a_15665,2.019
lfm_u_1722,lfm_a_16313,1.64
lfm_u_1722,lfm_a_16314,1.561
lfm_u_1722,lfm_a_16315,1.554
lfm_u_1722,lfm_a_16316,1.539
lfm_u_1723,lfm_a_57,1.49
lfm_u_1723,lfm_a_103,1.403
lfm_u_1723,lfm_a_238,1.472
lfm_u_1723,lfm_a_418,1.547
lfm_u_1723,lfm_a_748,1.49
lfm_u_1723,lfm_a_1121,1.652
lfm_u_1723,lfm_a_1123,1.71
lfm_u_1723,lfm_a_1130,1.539
lfm_u_1723,lfm_a_1175,1.596
lfm_u_1723,lfm_a_1491,1.576
lfm_u_1723,lfm_a_1731,1.424
lfm_u_1723,lfm_a_1747,1.434
lfm_u_1723,lfm_a_2605,1.344
lfm_u_1723,lfm_a_3539,1.331
lfm_u_1723,lfm_a_5193,1.331
lfm_u_1723,lfm_a_6151,1.547
lfm_u_1723,lfm_a_6159,1.424
lfm_u_1723,lfm_a_6173,1.424
lfm_u_1723,lfm_a_7119,1.403
lfm_u_1723,lfm_a_7700,1.539
lfm_u_1723,lfm_a_9143,1.818
lfm_u_1723,lfm_a_9271,1.424
lfm_u_1723,lfm_a_9362,1.634
lfm_u_1723,lfm_a_10889,1.715
lfm_u_1723,lfm_a_13587,1.424
lfm_u_1723,lfm_a_13590,1.69
lfm_u_1723,lfm_a_13595,1.783
lfm_u_1723,lfm_a_13597,1.657
lfm_u_1723,lfm_a_13953,1.761
lfm_u_1723,lfm_a_14361,1.84
lfm_u_1723,lfm_a_15338,1.734
lfm_u_1723,lfm_a_16317,1.847
lfm_u_1723,lfm_a_16318,1.7
lfm_u_1723,lfm_a_16319,1.695
lfm_u_1723,lfm_a_16320,1.69
lfm_u_1723,lfm_a_16321,1.685
lfm_u_1723,lfm_a_16322,1.663
lfm_u_1723,lfm_a_16323,1.646
lfm_u_1723,lfm_a_16324,1.634
lfm_u_1723,lfm_a_16325,1.596
lfm_u_1723,lfm_a_16326,1.589
lfm_u_1723,lfm_a_16327,1.589
lfm_u_1723,lfm_a_16328,1.561
lfm_u_1723,lfm_a_16329,1.561
lfm_u_1723,lfm_a_16330,1.554
lfm_u_1723,lfm_a_16331,1.463
lfm_u_1723,lfm_a_16332,1.444
lfm_u_1723,lfm_a_16333,1.38
lfm_u_1723,lfm_a_16334,1.369
lfm_u_1723,lfm_a_16335,1.344
lfm_u_1724,lfm_a_51,1.847
lfm_u_1724,lfm_a_52,1.192
lfm_u_1724,lfm_a_56,1.867
lfm_u_1724,lfm_a_65,1.444
lfm_u_1724,lfm_a_67,1.434
lfm_u_1724,lfm_a_72,2.418
lfm_u_1724,lfm_a_88,1.192
lfm_u_1724,lfm_a_172,1.857
lfm_u_1724,lfm_a_173,2.454
lfm_u_1724,lfm_a_183,2.013
lfm_u_1724,lfm_a_207,2.255
lfm_u_1724,lfm_a_229,1.392
lfm_u_1724,lfm_a_234,1.29
lfm_u_1724,lfm_a_238,1.331
lfm_u_1724,lfm_a_425,1.523
lfm_u_1724,lfm_a_432,1.413
lfm_u_1724,lfm_a_534,1.29
lfm_u_1724,lfm_a_748,1.424
lfm_u_1724,lfm_a_1048,1.227
lfm_u_1724,lfm_a_1512,1.803
lfm_u_1724,lfm_a_1991,1.652
lfm_u_1724,lfm_a_2122,1.275
lfm_u_1724,lfm_a_2601,1.554
lfm_u_1724,lfm_a_2716,1.674
lfm_u_1724,lfm_a_2747,1.26
lfm_u_1724,lfm_a_3501,1.227
lfm_u_1724,lfm_a_3992,1.576
lfm_u_1724,lfm_a_4913,1.304
lfm_u_1724,lfm_a_5890,1.369
lfm_u_1724,lfm_a_6246,1.38
lfm_u_1724,lfm_a_8174,1.331
lfm_u_1724,lfm_a_10722,1.73
lfm_u_1724,lfm_a_11753,1.603
lfm_u_1724,lfm_a_12674,1.444
lfm_u_1724,lfm_a_13090,1.679
lfm_u_1724,lfm_a_16336,1.783
lfm_u_1724,lfm_a_16337,1.744
lfm_u_1724,lfm_a_16338,1.663
lfm_u_1724,lfm_a_16339,1.616
lfm_u_1724,lfm_a_16340,1.531
lfm_u_1724,lfm_a_16341,1.507
lfm_u_1724,lfm_a_16342,1.472
lfm_u_1724,lfm_a_16343,1.424
lfm_u_1724,lfm_a_16344,1.318
lfm_u_1724,lfm_a_16345,1.275
lfm_u_1724,lfm_a_16346,1.275
lfm_u_1724,lfm_a_16347,1.26
lfm_u_1724,lfm_a_16348,1.26
lfm_u_1724,lfm_a_16349,1.26
lfm_u_1724,lfm_a_16350,1.227
lfm_u_1725,lfm_a_89,2.178
lfm_u_1725,lfm_a_97,1.843
lfm_u_1725,lfm_a_157,2.932
lfm_u_1725,lfm_a_228,1.609
lfm_u_1725,lfm_a_266,1.472
lfm_u_1725,lfm_a_288,2.207
lfm_u_1725,lfm_a_289,1.515
lfm_u_1725,lfm_a_291,1.803
lfm_u_1725,lfm_a_294,1.757
lfm_u_1725,lfm_a_295,2.362
lfm_u_1725,lfm_a_296,1.725
lfm_u_1725,lfm_a_300,1.857
lfm_u_1725,lfm_a_301,1.783
lfm_u_1725,lfm_a_307,1.561
lfm_u_1725,lfm_a_311,1.472
lfm_u_1725,lfm_a_314,1.539
lfm_u_1725,lfm_a_317,1.705
lfm_u_1725,lfm_a_323,1.884
lfm_u_1725,lfm_a_324,2.072
lfm_u_1725,lfm_a_325,1.472
lfm_u_1725,lfm_a_344,1.73
lfm_u_1725,lfm_a_350,1.71
lfm_u_1725,lfm_a_352,2.336
lfm_u_1725,lfm_a_355,1.454
lfm_u_1725,lfm_a_461,1.795
lfm_u_1725,lfm_a_464,1.413
lfm_u_1725,lfm_a_466,1.561
lfm_u_1725,lfm_a_476,1.932
lfm_u_1725,lfm_a_521,1.554
lfm_u_1725,lfm_a_546,1.674
lfm_u_1725,lfm_a_548,1.69
lfm_u_1725,lfm_a_679,1.89
lfm_u_1725,lfm_a_689,1.679
lfm_u_1725,lfm_a_690,1.515
lfm_u_1725,lfm_a_698,1.646
lfm_u_1725,lfm_a_699,1.871
lfm_u_1725,lfm_a_701,1.964
lfm_u_1725,lfm_a_906,2.427
lfm_u_1725,lfm_a_1051,1.413
lfm_u_1725,lfm_a_1377,1.609
lfm_u_1725,lfm_a_2020,2.575
lfm_u_1725,lfm_a_2025,1.444
lfm_u_1725,lfm_a_4704,1.392
lfm_u_1725,lfm_a_4707,1.507
lfm_u_1725,lfm_a_5278,1.628
lfm_u_1725,lfm_a_5746,1.434
lfm_u_1725,lfm_a_7288,1.964
lfm_u_1725,lfm_a_8479,1.463
lfm_u_1725,lfm_a_10640,1.392
lfm_u_1725,lfm_a_11241,1.964
lfm_u_1726,lfm_a_55,1.778
lfm_u_1726,lfm_a_67,2.338
lfm_u_1726,lfm_a_89,2.446
lfm_u_1726,lfm_a_157,1.914
lfm_u_1726,lfm_a_161,1.843
lfm_u_1726,lfm_a_257,2.01
lfm_u_1726,lfm_a_285,2.166
lfm_u_1726,lfm_a_288,2.726
lfm_u_1726,lfm_a_289,3.732
lfm_u_1726,lfm_a_291,2.056
lfm_u_1726,lfm_a_292,2.835
lfm_u_1726,lfm_a_293,1.999
lfm_u_1726,lfm_a_295,2.466
lfm_u_1726,lfm_a_299,2.058
lfm_u_1726,lfm_a_300,2.537
lfm_u_1726,lfm_a_302,1.953
lfm_u_1726,lfm_a_306,2.108
lfm_u_1726,lfm_a_309,2.145
lfm_u_1726,lfm_a_314,2.213
lfm_u_1726,lfm_a_327,1.964
lfm_u_1726,lfm_a_328,2.406
lfm_u_1726,lfm_a_330,1.753
lfm_u_1726,lfm_a_331,2.309
lfm_u_1726,lfm_a_349,2.12
lfm_u_1726,lfm_a_352,2.416
lfm_u_1726,lfm_a_459,1.81
lfm_u_1726,lfm_a_461,1.85
lfm_u_1726,lfm_a_466,2.389
lfm_u_1726,lfm_a_468,2.365
lfm_u_1726,lfm_a_475,2.226
lfm_u_1726,lfm_a_523,1.725
lfm_u_1726,lfm_a_525,1.951
lfm_u_1726,lfm_a_527,1.899
lfm_u_1726,lfm_a_531,1.787
lfm_u_1726,lfm_a_538,1.911
lfm_u_1726,lfm_a_544,1.996
lfm_u_1726,lfm_a_701,2.715
lfm_u_1726,lfm_a_907,2.064
lfm_u_1726,lfm_a_913,2.013
lfm_u_1726,lfm_a_1032,1.787
lfm_u_1726,lfm_a_1037,2.386
lfm_u_1726,lfm_a_1402,1.744
lfm_u_1726,lfm_a_1456,1.748
lfm_u_1726,lfm_a_2020,1.783
lfm_u_1726,lfm_a_2025,1.932
lfm_u_1726,lfm_a_2083,2.234
lfm_u_1726,lfm_a_2521,1.867
lfm_u_1726,lfm_a_4560,1.943
lfm_u_1726,lfm_a_6376,1.85
lfm_u_1726,lfm_a_6389,1.893
lfm_u_1727,lfm_a_65,2.266
lfm_u_1727,lfm_a_173,2.357
lfm_u_1727,lfm_a_182,2.269
lfm_u_1727,lfm_a_190,2.979
lfm_u_1727,lfm_a_199,2.718
lfm_u_1727,lfm_a_207,2.57
lfm_u_1727,lfm_a_210,2.837
lfm_u_1727,lfm_a_222,2.477
lfm_u_1727,lfm_a_225,2.36
lfm_u_1727,lfm_a_228,2.57
lfm_u_1727,lfm_a_229,2.687
lfm_u_1727,lfm_a_233,2.676
lfm_u_1727,lfm_a_236,2.279
lfm_u_1727,lfm_a_377,2.388
lfm_u_1727,lfm_a_425,2.339
lfm_u_1727,lfm_a_432,2.568
lfm_u_1727,lfm_a_453,2.388
lfm_u_1727,lfm_a_517,2.304
lfm_u_1727,lfm_a_716,2.506
lfm_u_1727,lfm_a_969,2.661
lfm_u_1727,lfm_a_1090,2.385
lfm_u_1727,lfm_a_1151,2.556
lfm_u_1727,lfm_a_1155,2.329
lfm_u_1727,lfm_a_1375,2.686
lfm_u_1727,lfm_a_1515,2.451
lfm_u_1727,lfm_a_1988,2.445
lfm_u_1727,lfm_a_2535,2.416
lfm_u_1727,lfm_a_2580,2.311
lfm_u_1727,lfm_a_2614,2.52
lfm_u_1727,lfm_a_2815,2.53
lfm_u_1727,lfm_a_3084,2.313
lfm_u_1727,lfm_a_3258,2.343
lfm_u_1727,lfm_a_3273,2.565
lfm_u_1727,lfm_a_3475,2.449
lfm_u_1727,lfm_a_3681,2.54
lfm_u_1727,lfm_a_3945,2.474
lfm_u_1727,lfm_a_4025,2.368
lfm_u_1727,lfm_a_4089,2.299
lfm_u_1727,lfm_a_4118,2.284
lfm_u_1727,lfm_a_5030,2.266
lfm_u_1727,lfm_a_6222,2.423
lfm_u_1727,lfm_a_6391,2.284
lfm_u_1727,lfm_a_7663,2.328
lfm_u_1727,lfm_a_9648,2.442
lfm_u_1727,lfm_a_11244,2.262
lfm_u_1727,lfm_a_13376,2.487
lfm_u_1727,lfm_a_13377,2.56
lfm_u_1727,lfm_a_16351,2.573
lfm_u_1727,lfm_a_16352,2.567
lfm_u_1727,lfm_a_16353,2.294
lfm_u_1728,lfm_a_52,1.871
lfm_u_1728,lfm_a_54,1.774
lfm_u_1728,lfm_a_59,1.715
lfm_u_1728,lfm_a_65,2.221
lfm_u_1728,lfm_a_72,3.512
lfm_u_1728,lfm_a_81,2.278
lfm_u_1728,lfm_a_154,2.292
lfm_u_1728,lfm_a_172,1.818
lfm_u_1728,lfm_a_173,2.272
lfm_u_1728,lfm_a_174,1.923
lfm_u_1728,lfm_a_182,2.363
lfm_u_1728,lfm_a_187,2.039
lfm_u_1728,lfm_a_190,2.808
lfm_u_1728,lfm_a_234,2.109
lfm_u_1728,lfm_a_418,1.705
lfm_u_1728,lfm_a_423,1.791
lfm_u_1728,lfm_a_441,2.713
lfm_u_1728,lfm_a_533,1.929
lfm_u_1728,lfm_a_858,1.85
lfm_u_1728,lfm_a_863,2.093
lfm_u_1728,lfm_a_880,2.074
lfm_u_1728,lfm_a_961,1.959
lfm_u_1728,lfm_a_969,1.72
lfm_u_1728,lfm_a_997,1.887
lfm_u_1728,lfm_a_1061,2.833
lfm_u_1728,lfm_a_1072,2.537
lfm_u_1728,lfm_a_1073,1.766
lfm_u_1728,lfm_a_1085,1.795
lfm_u_1728,lfm_a_1090,2.187
lfm_u_1728,lfm_a_1097,2.087
lfm_u_1728,lfm_a_1098,1.964
lfm_u_1728,lfm_a_1213,1.829
lfm_u_1728,lfm_a_1384,1.7
lfm_u_1728,lfm_a_1424,1.791
lfm_u_1728,lfm_a_1534,1.818
lfm_u_1728,lfm_a_1707,2.084
lfm_u_1728,lfm_a_1713,2.144
lfm_u_1728,lfm_a_1790,2.403
lfm_u_1728,lfm_a_1794,1.761
lfm_u_1728,lfm_a_1836,1.725
lfm_u_1728,lfm_a_2030,2.489
lfm_u_1728,lfm_a_2542,2.365
lfm_u_1728,lfm_a_2681,2.05
lfm_u_1728,lfm_a_3280,2.013
lfm_u_1728,lfm_a_4316,1.964
lfm_u_1728,lfm_a_6585,1.725
lfm_u_1728,lfm_a_7934,1.807
lfm_u_1728,lfm_a_9245,1.72
lfm_u_1728,lfm_a_16354,1.734
lfm_u_1728,lfm_a_16355,1.7
lfm_u_1729,lfm_a_72,1.725
lfm_u_1729,lfm_a_154,2.478
lfm_u_1729,lfm_a_159,1.994
lfm_u_1729,lfm_a_210,1.766
lfm_u_1729,lfm_a_225,1.999
lfm_u_1729,lfm_a_226,1.783
lfm_u_1729,lfm_a_234,1.934
lfm_u_1729,lfm_a_416,1.964
lfm_u_1729,lfm_a_418,2.139
lfm_u_1729,lfm_a_427,1.867
lfm_u_1729,lfm_a_436,1.715
lfm_u_1729,lfm_a_441,1.932
lfm_u_1729,lfm_a_512,1.69
lfm_u_1729,lfm_a_615,2.452
lfm_u_1729,lfm_a_620,1.705
lfm_u_1729,lfm_a_715,1.787
lfm_u_1729,lfm_a_859,2.093
lfm_u_1729,lfm_a_1046,1.77
lfm_u_1729,lfm_a_1149,1.972
lfm_u_1729,lfm_a_1239,1.926
lfm_u_1729,lfm_a_1376,1.71
lfm_u_1729,lfm_a_1378,2.066
lfm_u_1729,lfm_a_1418,1.945
lfm_u_1729,lfm_a_1947,1.825
lfm_u_1729,lfm_a_1957,1.893
lfm_u_1729,lfm_a_1964,2.124
lfm_u_1729,lfm_a_2271,1.73
lfm_u_1729,lfm_a_2538,1.896
lfm_u_1729,lfm_a_2542,1.926
lfm_u_1729,lfm_a_2600,1.999
lfm_u_1729,lfm_a_2611,1.94
lfm_u_1729,lfm_a_3411,1.791
lfm_u_1729,lfm_a_3616,1.818
lfm_u_1729,lfm_a_3730,1.7
lfm_u_1729,lfm_a_4058,1.739
lfm_u_1729,lfm_a_4069,1.84
lfm_u_1729,lfm_a_6182,2.076
lfm_u_1729,lfm_a_6206,1.744
lfm_u_1729,lfm_a_8043,2.106
lfm_u_1729,lfm_a_8705,1.807
lfm_u_1729,lfm_a_9952,1.864
lfm_u_1729,lfm_a_9955,1.739
lfm_u_1729,lfm_a_14352,1.874
lfm_u_1729,lfm_a_15172,1.705
lfm_u_1729,lfm_a_15548,1.814
lfm_u_1729,lfm_a_16356,2.481
lfm_u_1729,lfm_a_16357,1.871
lfm_u_1729,lfm_a_16358,1.85
lfm_u_1729,lfm_a_16359,1.814
lfm_u_1729,lfm_a_16360,1.791
lfm_u_1730,lfm_a_7,2.376
lfm_u_1730,lfm_a_8,2.884
lfm_u_1730,lfm_a_55,2.568
lfm_u_1730,lfm_a_58,2.413
lfm_u_1730,lfm_a_67,2.367
lfm_u_1730,lfm_a_84,2.358
lfm_u_1730,lfm_a_89,2.775
lfm_u_1730,lfm_a_157,2.636
lfm_u_1730,lfm_a_229,2.589
lfm_u_1730,lfm_a_288,2.463
lfm_u_1730,lfm_a_289,2.57
lfm_u_1730,lfm_a_292,2.346
lfm_u_1730,lfm_a_295,2.422
lfm_u_1730,lfm_a_300,2.433
lfm_u_1730,lfm_a_371,2.433
lfm_u_1730,lfm_a_390,2.376
lfm_u_1730,lfm_a_423,2.641
lfm_u_1730,lfm_a_538,2.46
lfm_u_1730,lfm_a_542,2.406
lfm_u_1730,lfm_a_544,2.387
lfm_u_1730,lfm_a_546,2.348
lfm_u_1730,lfm_a_674,2.396
lfm_u_1730,lfm_a_811,2.611
lfm_u_1730,lfm_a_816,2.407
lfm_u_1730,lfm_a_1041,2.538
lfm_u_1730,lfm_a_1044,2.527
lfm_u_1730,lfm_a_1091,2.423
lfm_u_1730,lfm_a_1098,2.364
lfm_u_1730,lfm_a_1104,2.374
lfm_u_1730,lfm_a_1180,2.348
lfm_u_1730,lfm_a_1195,2.507
lfm_u_1730,lfm_a_1797,2.608
lfm_u_1730,lfm_a_1910,2.835
lfm_u_1730,lfm_a_1919,2.499
lfm_u_1730,lfm_a_1934,2.628
lfm_u_1730,lfm_a_2100,3.206
lfm_u_1730,lfm_a_2101,2.547
lfm_u_1730,lfm_a_2103,2.402
lfm_u_1730,lfm_a_2521,2.34
lfm_u_1730,lfm_a_2655,2.433
lfm_u_1730,lfm_a_3092,2.511
lfm_u_1730,lfm_a_3367,2.617
lfm_u_1730,lfm_a_4706,2.428
lfm_u_1730,lfm_a_6792,2.336
lfm_u_1730,lfm_a_6996,2.401
lfm_u_1730,lfm_a_8404,2.698
lfm_u_1730,lfm_a_8589,2.436
lfm_u_1730,lfm_a_16361,2.461
lfm_u_1730,lfm_a_16362,2.416
lfm_u_1730,lfm_a_16363,2.341
lfm_u_1731,lfm_a_16364,2.225
lfm_u_1732,lfm_a_52,0.762
lfm_u_1732,lfm_a_58,1.472
lfm_u_1732,lfm_a_80,0.762
lfm_u_1732,lfm_a_159,1.21
lfm_u_1732,lfm_a_206,1.956
lfm_u_1732,lfm_a_227,1.685
lfm_u_1732,lfm_a_429,1.244
lfm_u_1732,lfm_a_603,0.901
lfm_u_1732,lfm_a_612,0.86
lfm_u_1732,lfm_a_1156,0.973
lfm_u_1732,lfm_a_1801,1.173
lfm_u_1732,lfm_a_1958,0.814
lfm_u_1732,lfm_a_1971,1.576
lfm_u_1732,lfm_a_2161,1.004
lfm_u_1732,lfm_a_2265,1.818
lfm_u_1732,lfm_a_2277,1.153
lfm_u_1732,lfm_a_2419,0.814
lfm_u_1732,lfm_a_2531,1.85
lfm_u_1732,lfm_a_2535,0.939
lfm_u_1732,lfm_a_2630,0.901
lfm_u_1732,lfm_a_4444,0.86
lfm_u_1732,lfm_a_5192,1.318
lfm_u_1732,lfm_a_5414,1.454
lfm_u_1732,lfm_a_5890,1.766
lfm_u_1732,lfm_a_6004,1.085
lfm_u_1732,lfm_a_6151,1.192
lfm_u_1732,lfm_a_6167,0.901
lfm_u_1732,lfm_a_6169,0.814
lfm_u_1732,lfm_a_6229,1.622
lfm_u_1732,lfm_a_6764,0.762
lfm_u_1732,lfm_a_7123,0.762
lfm_u_1732,lfm_a_7742,1.173
lfm_u_1732,lfm_a_8513,1.244
lfm_u_1732,lfm_a_10663,0.939
lfm_u_1732,lfm_a_11737,0.814
lfm_u_1732,lfm_a_11919,0.814
lfm_u_1732,lfm_a_12868,0.86
lfm_u_1732,lfm_a_16365,1.679
lfm_u_1732,lfm_a_16366,1.64
lfm_u_1732,lfm_a_16367,1.569
lfm_u_1732,lfm_a_16368,1.515
lfm_u_1732,lfm_a_16369,1.424
lfm_u_1732,lfm_a_16370,1.403
lfm_u_1732,lfm_a_16371,1.131
lfm_u_1732,lfm_a_16372,1.033
lfm_u_1732,lfm_a_16373,0.901
lfm_u_1732,lfm_a_16374,0.901
lfm_u_1732,lfm_a_16375,0.901
lfm_u_1732,lfm_a_16376,0.86
lfm_u_1732,lfm_a_16377,0.814
lfm_u_1733,lfm_a_198,2.01
lfm_u_1733,lfm_a_226,2.408
lfm_u_1733,lfm_a_230,2.488
lfm_u_1733,lfm_a_234,2.511
lfm_u_1733,lfm_a_348,2.087
lfm_u_1733,lfm_a_383,2.804
lfm_u_1733,lfm_a_500,2.161
lfm_u_1733,lfm_a_707,1.94
lfm_u_1733,lfm_a_726,2.078
lfm_u_1733,lfm_a_806,1.967
lfm_u_1733,lfm_a_808,2.187
lfm_u_1733,lfm_a_821,2.29
lfm_u_1733,lfm_a_840,1.987
lfm_u_1733,lfm_a_841,2.612
lfm_u_1733,lfm_a_843,2.433
lfm_u_1733,lfm_a_917,2.361
lfm_u_1733,lfm_a_923,2.585
lfm_u_1733,lfm_a_942,2.225
lfm_u_1733,lfm_a_953,2.708
lfm_u_1733,lfm_a_957,2.102
lfm_u_1733,lfm_a_978,2.003
lfm_u_1733,lfm_a_982,2.421
lfm_u_1733,lfm_a_1091,2.145
lfm_u_1733,lfm_a_1099,2.066
lfm_u_1733,lfm_a_1116,2.18
lfm_u_1733,lfm_a_1119,2.043
lfm_u_1733,lfm_a_1179,2.35
lfm_u_1733,lfm_a_1360,1.923
lfm_u_1733,lfm_a_1369,1.923
lfm_u_1733,lfm_a_1527,2.108
lfm_u_1733,lfm_a_1650,2.218
lfm_u_1733,lfm_a_1974,1.932
lfm_u_1733,lfm_a_2032,2.275
lfm_u_1733,lfm_a_2352,2.01
lfm_u_1733,lfm_a_2373,2.4
lfm_u_1733,lfm_a_3717,2.223
lfm_u_1733,lfm_a_4155,2.254
lfm_u_1733,lfm_a_4156,2.408
lfm_u_1733,lfm_a_4375,2.006
lfm_u_1733,lfm_a_4821,2.65
lfm_u_1733,lfm_a_7113,2.311
lfm_u_1733,lfm_a_7650,2.397
lfm_u_1733,lfm_a_8246,2.064
lfm_u_1733,lfm_a_8249,2.072
lfm_u_1733,lfm_a_8259,2.001
lfm_u_1733,lfm_a_8788,1.934
lfm_u_1733,lfm_a_9635,2.21
lfm_u_1733,lfm_a_16378,2.207
lfm_u_1733,lfm_a_16379,2.134
lfm_u_1733,lfm_a_16380,2.102
lfm_u_1734,lfm_a_69,2.334
lfm_u_1734,lfm_a_89,3.371
lfm_u_1734,lfm_a_157,2.238
lfm_u_1734,lfm_a_190,2.475
lfm_u_1734,lfm_a_228,2.471
lfm_u_1734,lfm_a_257,2.959
lfm_u_1734,lfm_a_285,2.463
lfm_u_1734,lfm_a_288,3.506
lfm_u_1734,lfm_a_289,2.849
lfm_u_1734,lfm_a_292,2.413
lfm_u_1734,lfm_a_294,3.387
lfm_u_1734,lfm_a_295,3.908
lfm_u_1734,lfm_a_314,2.563
lfm_u_1734,lfm_a_321,2.19
lfm_u_1734,lfm_a_327,2.26
lfm_u_1734,lfm_a_331,2.839
lfm_u_1734,lfm_a_332,2.378
lfm_u_1734,lfm_a_349,2.243
lfm_u_1734,lfm_a_461,2.558
lfm_u_1734,lfm_a_462,3.473
lfm_u_1734,lfm_a_464,2.187
lfm_u_1734,lfm_a_467,2.857
lfm_u_1734,lfm_a_468,3.308
lfm_u_1734,lfm_a_472,2.643
lfm_u_1734,lfm_a_482,2.973
lfm_u_1734,lfm_a_488,2.451
lfm_u_1734,lfm_a_493,2.674
lfm_u_1734,lfm_a_498,2.371
lfm_u_1734,lfm_a_507,2.183
lfm_u_1734,lfm_a_537,2.587
lfm_u_1734,lfm_a_544,2.779
lfm_u_1734,lfm_a_646,2.37
lfm_u_1734,lfm_a_681,2.258
lfm_u_1734,lfm_a_686,2.317
lfm_u_1734,lfm_a_830,2.171
lfm_u_1734,lfm_a_912,2.883
lfm_u_1734,lfm_a_913,2.768
lfm_u_1734,lfm_a_1180,3.301
lfm_u_1734,lfm_a_1457,2.208
lfm_u_1734,lfm_a_1596,2.484
lfm_u_1734,lfm_a_1613,2.604
lfm_u_1734,lfm_a_1672,2.352
lfm_u_1734,lfm_a_2783,2.52
lfm_u_1734,lfm_a_2990,2.326
lfm_u_1734,lfm_a_3320,3.132
lfm_u_1734,lfm_a_5615,2.272
lfm_u_1734,lfm_a_16381,2.627
lfm_u_1734,lfm_a_16382,2.55
lfm_u_1734,lfm_a_16383,2.319
lfm_u_1734,lfm_a_16384,2.183
lfm_u_1736,lfm_a_55,2.772
lfm_u_1736,lfm_a_67,2.506
lfm_u_1736,lfm_a_89,2.215
lfm_u_1736,lfm_a_97,2.378
lfm_u_1736,lfm_a_161,2.238
lfm_u_1736,lfm_a_227,2.763
lfm_u_1736,lfm_a_256,2.135
lfm_u_1736,lfm_a_288,2.535
lfm_u_1736,lfm_a_292,2.791
lfm_u_1736,lfm_a_324,2.164
lfm_u_1736,lfm_a_329,2.32
lfm_u_1736,lfm_a_333,2.682
lfm_u_1736,lfm_a_464,2.284
lfm_u_1736,lfm_a_466,2.576
lfm_u_1736,lfm_a_531,2.499
lfm_u_1736,lfm_a_541,2.507
lfm_u_1736,lfm_a_575,2.277
lfm_u_1736,lfm_a_679,3.051
lfm_u_1736,lfm_a_689,2.189
lfm_u_1736,lfm_a_701,2.781
lfm_u_1736,lfm_a_706,2.219
lfm_u_1736,lfm_a_715,2.18
lfm_u_1736,lfm_a_962,2.529
lfm_u_1736,lfm_a_1081,2.829
lfm_u_1736,lfm_a_1456,2.163
lfm_u_1736,lfm_a_1505,2.861
lfm_u_1736,lfm_a_1519,2.226
lfm_u_1736,lfm_a_1721,2.207
lfm_u_1736,lfm_a_2025,2.161
lfm_u_1736,lfm_a_2176,2.181
lfm_u_1736,lfm_a_2498,2.556
lfm_u_1736,lfm_a_2834,2.204
lfm_u_1736,lfm_a_3101,2.19
lfm_u_1736,lfm_a_3460,2.135
lfm_u_1736,lfm_a_3575,2.495
lfm_u_1736,lfm_a_3763,2.688
lfm_u_1736,lfm_a_4435,2.14
lfm_u_1736,lfm_a_4442,2.446
lfm_u_1736,lfm_a_4489,2.222
lfm_u_1736,lfm_a_5257,2.486
lfm_u_1736,lfm_a_5268,2.75
lfm_u_1736,lfm_a_5270,2.144
lfm_u_1736,lfm_a_6389,2.175
lfm_u_1736,lfm_a_7868,2.135
lfm_u_1736,lfm_a_8718,2.951
lfm_u_1736,lfm_a_8742,2.341
lfm_u_1736,lfm_a_13219,2.427
lfm_u_1736,lfm_a_16385,2.523
lfm_u_1736,lfm_a_16386,2.164
lfm_u_1736,lfm_a_16387,2.134
lfm_u_1737,lfm_a_162,2.676
lfm_u_1737,lfm_a_183,2.338
lfm_u_1737,lfm_a_198,2.234
lfm_u_1737,lfm_a_210,2.134
lfm_u_1737,lfm_a_220,2.421
lfm_u_1737,lfm_a_233,2.692
lfm_u_1737,lfm_a_512,2.26
lfm_u_1737,lfm_a_517,2.422
lfm_u_1737,lfm_a_537,2.217
lfm_u_1737,lfm_a_755,2.417
lfm_u_1737,lfm_a_761,2.498
lfm_u_1737,lfm_a_777,2.125
lfm_u_1737,lfm_a_1100,2.144
lfm_u_1737,lfm_a_1116,2.819
lfm_u_1737,lfm_a_1118,2.626
lfm_u_1737,lfm_a_1131,2.536
lfm_u_1737,lfm_a_1170,2.201
lfm_u_1737,lfm_a_1701,2.318
lfm_u_1737,lfm_a_1706,3.087
lfm_u_1737,lfm_a_1929,2.158
lfm_u_1737,lfm_a_2148,2.457
lfm_u_1737,lfm_a_2206,2.663
lfm_u_1737,lfm_a_2366,2.191
lfm_u_1737,lfm_a_2574,2.201
lfm_u_1737,lfm_a_2668,2.605
lfm_u_1737,lfm_a_2699,2.415
lfm_u_1737,lfm_a_2775,2.397
lfm_u_1737,lfm_a_3817,2.13
lfm_u_1737,lfm_a_4852,2.26
lfm_u_1737,lfm_a_5063,2.247
lfm_u_1737,lfm_a_5069,2.318
